item_id,image_url
7290000001052,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/105/7/medium.jpg"
7290000965826,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/117/19/medium.jpg"
7290000000117,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/117/19/medium.jpg"
7290000001117,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/117/19/medium.jpg"
7290001016954,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/117/19/medium.jpg"
7290000000264,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/117/19/medium.jpg"
7290001751220,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/117/19/medium.jpg"
7290000964492,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/117/19/medium.jpg"
7290009136968,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/117/19/medium.jpg"
7290000967646,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/117/19/medium.jpg"
7290000001036,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/289/78/medium.jpg"
7290000000108,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/108/10/medium.jpg"
7290000001083,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/108/10/medium.jpg"
7290000001108,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/108/10/medium.jpg"
7290005166327,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/108/10/medium.jpg"
7290000000480,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/108/10/medium.jpg"
7290000960906,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/108/10/medium.jpg"
7290000987347,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/108/10/medium.jpg"
7290000967820,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/108/10/medium.jpg"
7290000000289,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/289/78/medium.jpg"
7290000901374,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/289/78/medium.jpg"
7290009136883,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/289/78/medium.jpg"
7290000913384,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/289/78/medium.jpg"
7290000955575,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/289/78/medium.jpg"
7290000000106,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/106/8/medium.jpg"
7290000001069,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/106/8/medium.jpg"
7290000001106,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/106/8/medium.jpg"
7290000000244,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/244/9305/medium.jpg"
7290000962474,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/244/9305/medium.jpg"
7290000976679,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/106/8/medium.jpg"
7290000961408,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/106/8/medium.jpg"
7290000000107,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/107/9/medium.jpg"
7290000001076,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/107/9/medium.jpg"
7290000002107,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/107/9/medium.jpg"
7290000000053,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/107/9/medium.jpg"
7290009137132,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/107/9/medium.jpg"
7296073417439,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/107/9/medium.jpg"
7290000986678,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/107/9/medium.jpg"
7290000000420,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/420/8726/medium.jpg"
7290000000824,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/420/8726/medium.jpg"
7296073417439,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/420/8726/medium.jpg"
7290000938516,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/420/8726/medium.jpg"
7290003996117,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/7290015037440/small.jpg"
7290000099611,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/7290015037440/small.jpg"
7290000996117,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/7290015037440/small.jpg"
7290000001043,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290000000109,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290000001090,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290000916248,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290015037556,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290000033259,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290009147759,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290011480585,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290000480585,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290010322831,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290000322831,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290000937526,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
7290005576461,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/109/11/medium.jpg"
